case_id,case_length,n_resources,mean_inter_event_minutes,max_inter_event_minutes,n_weekend_events,first_event_hour,last_event_hour,y_late,risk_score,risk_bin,pred_late@0.5
183019,3,1,0.430525,0.8142333333333334,0,9,9,0,6.251074768925946e-09,,0
183022,68,9,433.87220820895527,10736.08305,0,9,13,1,6.251074768925946e-09,,0
183025,3,1,0.4386083333333333,0.8695833333333333,0,9,9,0,6.251074768925946e-09,,0
183028,9,2,1.67209375,9.105583333333334,0,9,10,0,6.251074768925946e-09,,0
183031,32,5,649.4086559139785,11128.598566666666,0,10,10,0,6.251074768925946e-09,,0
183034,6,2,12.833426666666668,62.36038333333333,0,11,12,0,6.251074768925946e-09,,0
183037,19,3,592.1268898148148,10585.7346,0,11,20,0,6.251074768925946e-09,,0
183040,33,6,645.6827104166666,11545.69655,0,11,20,1,6.251074768925946e-09,,0
183043,8,2,0.685297619047619,2.5692666666666666,0,12,12,0,6.251074768925946e-09,,0
183046,34,9,344.8199252525253,3160.1651500000003,2,12,9,0,6.251074768925946e-09,,0
183049,25,4,836.9277493055555,11497.50405,0,12,11,0,6.251074768925946e-09,,0
183052,37,7,403.36577916666664,5354.094183333334,2,12,14,0,6.251074768925946e-09,,0
183055,3,1,0.3292916666666666,0.6552666666666667,0,12,12,0,6.251074768925946e-09,,0
183058,3,1,0.341675,0.6797833333333333,0,13,13,0,6.251074768925946e-09,,0
183061,3,1,0.32185,0.6410833333333333,0,13,13,0,6.251074768925946e-09,,0
183064,37,9,715.3577694444443,11639.788883333333,4,13,10,1,6.251074768925946e-09,,0
183067,3,1,0.3270916666666666,0.6516833333333333,0,13,13,0,6.251074768925946e-09,,0
183070,3,1,0.3589916666666666,0.7156833333333333,0,13,13,0,6.251074768925946e-09,,0
183073,3,1,0.3088416666666667,0.6138833333333333,0,13,13,0,6.251074768925946e-09,,0
183076,3,1,0.3641083333333333,0.7265833333333334,0,13,13,0,6.251074768925946e-09,,0
183079,12,3,10.172586363636366,83.08201666666668,0,13,15,0,6.251074768925946e-09,,0
183082,10,2,1.283531481481481,7.364183333333333,0,13,13,0,6.251074768925946e-09,,0
183085,51,10,1266.300446,15562.609633333332,0,13,13,1,6.251074768925946e-09,,0
183088,22,4,475.6298849206348,5831.0242333333335,0,13,12,0,6.251074768925946e-09,,0
183091,3,1,0.3281166666666666,0.6276166666666666,0,14,14,0,6.251074768925946e-09,,0
183094,51,10,690.5266543333331,11437.006883333332,0,14,14,1,6.251074768925946e-09,,0
183097,45,8,975.4123882575758,20153.10235,0,14,9,1,6.251074768925946e-09,,0
183100,18,3,696.4844862745097,11663.2265,0,14,20,0,6.251074768925946e-09,,0
183103,10,2,5.743196296296297,32.83521666666667,0,14,15,0,6.251074768925946e-09,,0
183106,6,2,10.014786666666668,49.135133333333336,0,14,15,0,6.251074768925946e-09,,0
183109,8,3,7.6873,39.34596666666666,0,14,15,0,6.251074768925946e-09,,0
183112,3,1,0.3327833333333333,0.6632666666666667,0,14,14,0,6.251074768925946e-09,,0
183115,7,2,2.064625,11.2756,0,14,15,0,6.251074768925946e-09,,0
183118,30,7,684.7590195402298,12041.286016666669,0,14,9,0,6.251074768925946e-09,,0
183121,45,12,455.96713030303033,11417.64,2,14,13,0,6.251074768925946e-09,,0
183124,26,5,564.5845166666667,11000.885283333331,0,15,10,0,6.251074768925946e-09,,0
183127,3,1,0.3785333333333333,0.75195,0,15,15,0,6.251074768925946e-09,,0
183130,3,1,0.3271083333333333,0.6511666666666667,0,15,15,0,6.251074768925946e-09,,0
183133,11,4,25.95808333333333,176.52795,0,15,19,0,6.251074768925946e-09,,0
183136,6,2,1.0388966666666666,3.3839333333333332,0,15,15,0,6.251074768925946e-09,,0
183139,25,5,829.6137062500001,11687.072466666668,0,15,11,0,6.251074768925946e-09,,0
183142,57,7,205.82683928571427,5270.158416666667,0,15,15,0,6.251074768925946e-09,,0
183145,23,4,2011.600187121212,21332.23546666667,0,15,9,1,6.251074768925946e-09,,0
183148,36,8,994.2726576190475,11055.635866666667,0,15,19,1,6.251074768925946e-09,,0
183151,42,7,553.5812939024389,11483.991666666669,4,15,10,1,6.251074768925946e-09,,0
183154,39,4,613.8359469298246,11573.235516666668,0,16,20,1,6.251074768925946e-09,,0
183157,3,1,0.3871333333333333,0.7709333333333334,0,16,16,0,6.251074768925946e-09,,0
183160,55,10,265.45278734567904,8489.865266666668,0,16,15,0,6.251074768925946e-09,,0
183163,3,1,0.4039333333333333,0.7902833333333333,0,16,16,0,6.251074768925946e-09,,0
183166,6,2,1.2891433333333333,5.5857,0,16,16,0,6.251074768925946e-09,,0
183169,41,8,494.51930041666674,5742.933383333334,2,16,10,0,6.251074768925946e-09,,0
183172,6,2,2.5123,9.85515,0,16,16,0,6.251074768925946e-09,,0
183175,167,24,622.2534272088353,18211.789816666667,7,16,10,1,6.251074768925946e-09,,0
183178,3,1,0.296075,0.5883,0,17,17,0,6.251074768925946e-09,,0
183181,57,11,814.4333770833334,13032.3524,3,17,9,1,6.251074768925946e-09,,0
183184,3,1,0.313225,0.6240333333333333,0,17,17,0,6.251074768925946e-09,,0
183187,33,5,1379.5851098958333,23184.121816666662,2,17,9,1,6.251074768925946e-09,,0
183190,3,1,0.3186,0.6353000000000001,0,17,17,0,6.251074768925946e-09,,0
183193,6,2,21.897636666666664,97.6393,0,17,19,0,6.251074768925946e-09,,0
183196,3,1,0.2769,0.5478833333333333,0,18,18,0,6.251074768925946e-09,,0
183199,7,2,3.3628638888888887,12.592066666666666,0,18,18,0,6.251074768925946e-09,,0
183202,3,1,0.2945416666666666,0.5857166666666667,0,18,18,0,6.251074768925946e-09,,0
183205,34,6,423.549347979798,11107.5376,0,18,11,0,6.251074768925946e-09,,0
183208,3,1,0.0302333333333333,0.0453166666666666,0,18,18,0,6.251074768925946e-09,,0
183211,45,5,257.96921515151513,8100.231766666667,0,18,15,0,6.251074768925946e-09,,0
183214,22,4,554.1259293650794,11600.447266666666,0,18,20,0,6.251074768925946e-09,,0
183217,28,4,409.46711358024686,9747.9339,0,18,11,0,6.251074768925946e-09,,0
183220,46,8,633.751672222222,11154.394816666669,2,18,14,1,6.251074768925946e-09,,0
183223,57,6,399.85246577380946,8154.564233333333,20,19,8,1,6.251074768925946e-09,,0
183226,28,9,1631.1967882716049,34396.0723,4,19,9,1,6.251074768925946e-09,,0
183229,26,7,400.8476813333333,3321.03505,2,19,18,0,6.251074768925946e-09,,0
183232,38,7,313.10604189189195,9661.7419,0,19,20,0,6.251074768925946e-09,,0
183235,29,4,400.8736875,8207.733416666666,0,19,14,0,6.251074768925946e-09,,0
183238,50,9,399.8041387755103,11549.61655,0,19,10,0,6.251074768925946e-09,,0
183241,28,6,670.6539783950618,11522.779116666668,0,19,9,0,6.251074768925946e-09,,0
183244,6,2,3.668816666666666,16.680633333333333,0,20,20,0,6.251074768925946e-09,,0
183247,56,12,805.8386687878786,13132.14595,0,20,14,1,6.251074768925946e-09,,0
183250,37,7,550.3162597222222,11489.653733333334,0,20,14,0,6.251074768925946e-09,,0
183253,41,8,1073.48751625,19655.03313333333,2,20,16,1,6.251074768925946e-09,,0
183256,24,6,1056.8051347826083,11557.838816666666,0,20,17,1,6.251074768925946e-09,,0
183259,34,8,558.3666176767675,6983.66505,0,20,16,0,6.251074768925946e-09,,0
183262,3,1,0.2968416666666666,0.5916666666666667,0,20,20,0,6.251074768925946e-09,,0
183265,6,2,146.38236666666668,724.7251,0,20,9,0,6.251074768925946e-09,,0
183268,38,6,498.7900567567568,11337.4168,0,21,16,0,6.251074768925946e-09,,0
183271,42,7,1106.1924142276423,12087.408183333337,3,21,9,1,6.251074768925946e-09,,0
183274,28,7,733.8466629629628,13303.299,0,21,15,0,6.251074768925946e-09,,0
183277,29,6,1536.5448178571428,16909.2094,2,21,18,1,6.251074768925946e-09,,0
183280,40,8,1789.1649807692309,12917.52045,0,21,8,1,6.251074768925946e-09,,0
183283,6,2,138.71704333333332,687.9971833333333,0,21,9,0,6.251074768925946e-09,,0
183286,3,1,0.0237666666666666,0.0431833333333333,0,21,21,0,6.251074768925946e-09,,0
183289,33,4,1416.3168916666666,12024.65465,3,21,9,1,6.251074768925946e-09,,0
183292,25,3,534.7202118055556,12077.437183333332,0,21,19,0,6.251074768925946e-09,,0
183299,3,1,0.37415,0.6980166666666666,0,22,22,0,6.251074768925946e-09,,0
183302,3,1,0.3228083333333333,0.6429166666666667,0,22,22,0,6.251074768925946e-09,,0
183305,3,1,0.3205,0.63635,0,22,22,0,6.251074768925946e-09,,0
183308,45,6,411.72639431818175,10985.494916666668,0,23,13,0,6.251074768925946e-09,,0
183311,10,3,63.730566666666654,543.4170666666666,0,0,9,0,6.251074768925946e-09,,0
183314,30,5,1108.393635057471,12055.37885,0,1,9,1,6.251074768925946e-09,,0
183317,40,9,460.8859542735042,8646.024533333333,0,1,13,0,6.251074768925946e-09,,0
183320,3,1,0.4624166666666667,0.9190833333333334,0,4,4,0,6.251074768925946e-09,,0
183339,14,3,19.37795256410256,158.78761666666665,0,6,10,0,6.251074768925946e-09,,0
183342,30,7,951.7377793103448,13003.441783333334,2,7,11,1,6.251074768925946e-09,,0
183345,24,5,881.72585,10740.766366666669,0,7,9,0,6.251074768925946e-09,,0
183348,7,2,6.621480555555556,27.857083333333332,0,8,9,0,6.251074768925946e-09,,0
183351,6,2,4.776726666666667,18.6809,0,9,10,0,6.251074768925946e-09,,0
183354,3,1,0.3806416666666666,0.7555999999999999,0,9,9,0,6.251074768925946e-09,,0
183357,3,1,0.3646999999999999,0.7236999999999999,0,9,9,0,6.251074768925946e-09,,0
183360,3,1,0.2871333333333333,0.5672499999999999,0,9,9,0,6.251074768925946e-09,,0
183363,3,1,0.4009749999999999,0.7954166666666667,0,10,10,0,6.251074768925946e-09,,0
183366,29,6,671.2284904761904,7599.639233333333,0,10,11,0,6.251074768925946e-09,,0
183369,3,1,0.2958583333333333,0.5842666666666666,0,10,10,0,6.251074768925946e-09,,0
183372,18,3,712.1290333333334,12076.238483333333,0,10,20,0,6.251074768925946e-09,,0
183375,6,2,8.188926666666665,35.87521666666667,0,10,11,0,6.251074768925946e-09,,0
183378,6,2,7.67095,35.737716666666664,0,10,11,0,6.251074768925946e-09,,0
183381,3,1,0.4850333333333333,0.9592,0,10,10,0,6.251074768925946e-09,,0
183384,11,3,46.068583333333336,411.1485166666667,0,11,18,0,6.251074768925946e-09,,0
183387,42,9,1158.4904943089434,13282.289283333334,2,11,10,1,6.251074768925946e-09,,0
183390,3,1,0.4858583333333333,0.9598666666666666,0,11,11,0,6.251074768925946e-09,,0
183393,47,11,1162.8931778985504,16272.096883333334,4,11,14,1,6.251074768925946e-09,,0
183396,6,2,6.139963333333333,28.571616666666667,0,11,12,0,6.251074768925946e-09,,0
183399,6,2,4.4846,20.94905,0,11,12,0,6.251074768925946e-09,,0
183402,6,2,4.536366666666667,20.760116666666665,0,11,12,0,6.251074768925946e-09,,0
183405,141,23,866.8674114285715,14216.171433333331,6,11,18,1,6.251074768925946e-09,,0
183408,34,5,607.2212015151515,8984.356683333333,0,12,10,0,6.251074768925946e-09,,0
183411,6,2,0.68799,2.08145,0,12,12,0,6.251074768925946e-09,,0
183414,6,2,0.6275733333333334,2.0523,0,12,12,0,6.251074768925946e-09,,0
183417,3,1,0.2935,0.5768166666666666,0,12,12,0,6.251074768925946e-09,,0
183420,3,1,0.3778916666666667,0.751,0,12,12,0,6.251074768925946e-09,,0
183423,3,1,0.4903333333333333,0.9702166666666668,0,12,12,0,6.251074768925946e-09,,0
183426,20,5,69.00086842105263,903.2870166666668,0,12,10,0,6.251074768925946e-09,,0
183429,3,1,0.3636,0.7193666666666666,0,12,12,0,6.251074768925946e-09,,0
183432,28,5,1008.3499827160496,13272.350233333333,0,13,11,1,6.251074768925946e-09,,0
183435,9,2,46.3494125,264.50511666666665,0,13,19,0,6.251074768925946e-09,,0
183438,22,2,1.1199960317460318,15.726133333333332,0,13,13,0,6.251074768925946e-09,,0
183441,10,2,10.597027777777775,83.31018333333333,0,13,15,0,6.251074768925946e-09,,0
183444,6,2,1.0344966666666666,4.248466666666666,0,13,13,0,6.251074768925946e-09,,0
183447,14,4,91.08221666666664,814.9679833333333,0,13,9,0,6.251074768925946e-09,,0
183450,3,1,0.2801416666666667,0.5434833333333333,0,13,13,0,6.251074768925946e-09,,0
183453,6,2,5.511336666666667,26.20275,0,14,14,0,6.251074768925946e-09,,0
183456,18,3,748.9066127450981,12655.2035,0,14,10,0,6.251074768925946e-09,,0
183459,45,9,656.1321109848484,13097.750333333332,0,14,15,1,6.251074768925946e-09,,0
183462,11,2,12.595415,77.41075000000001,0,14,16,0,6.251074768925946e-09,,0
183465,10,3,9.583055555555555,67.48100000000001,0,14,15,0,6.251074768925946e-09,,0
183468,6,2,1.8119833333333335,6.50295,0,14,14,0,6.251074768925946e-09,,0
183471,130,18,535.6228822997416,13123.790633333332,8,14,14,1,6.251074768925946e-09,,0
183474,31,5,1476.8542016666663,21260.673633333336,3,14,9,1,6.251074768925946e-09,,0
183477,6,2,5.771186666666667,27.907533333333333,0,14,15,0,6.251074768925946e-09,,0
183480,6,2,5.827773333333333,27.854049999999997,0,14,15,0,6.251074768925946e-09,,0
183483,42,10,555.3667727642277,13083.649883333332,0,15,10,1,6.251074768925946e-09,,0
183486,33,4,32.907528125,851.2327833333333,0,15,8,0,6.251074768925946e-09,,0
183489,102,19,866.0480764026405,16954.67471666667,8,15,9,1,6.251074768925946e-09,,0
183492,3,1,0.3969,0.7849,0,15,15,0,6.251074768925946e-09,,0
183495,97,13,343.56280069444443,10365.821066666666,0,15,13,1,6.251074768925946e-09,,0
183498,6,2,8.150726666666667,38.02685,0,15,16,0,6.251074768925946e-09,,0
183501,6,2,7.624336666666669,36.778400000000005,0,15,16,0,6.251074768925946e-09,,0
183504,30,5,435.51922011494247,10943.141616666666,0,15,10,0,6.251074768925946e-09,,0
183507,18,4,759.3063637254904,12780.909283333334,0,16,15,0,6.251074768925946e-09,,0
183510,84,16,392.7893285140562,8713.2721,0,16,7,1,6.251074768925946e-09,,0
183513,12,3,118.03399999999998,831.3903333333333,0,16,13,0,6.251074768925946e-09,,0
183516,24,7,757.2164173913043,13028.309783333334,0,16,18,0,6.251074768925946e-09,,0
183519,14,4,132.0137935897436,1549.1125166666668,0,16,21,0,6.251074768925946e-09,,0
183522,31,7,763.03689,12909.01345,0,16,14,1,6.251074768925946e-09,,0
183525,10,3,23.408940740740736,116.17981666666668,0,16,20,0,6.251074768925946e-09,,0
183528,53,9,244.85344935897436,2937.4974500000003,2,17,13,0,6.251074768925946e-09,,0
183531,42,7,1076.9075914634147,14462.8891,5,17,9,1,6.251074768925946e-09,,0
183534,3,1,0.3409166666666666,0.6743666666666667,0,17,17,0,6.251074768925946e-09,,0
183537,14,3,89.54880256410254,857.34145,0,18,13,0,6.251074768925946e-09,,0
183540,6,2,9.566813333333334,46.40466666666667,0,18,18,0,6.251074768925946e-09,,0
183543,50,7,432.4712241496598,10288.323216666668,0,18,11,1,6.251074768925946e-09,,0
183546,3,1,0.3333083333333333,0.6568333333333333,0,18,18,0,6.251074768925946e-09,,0
183549,3,1,0.2907249999999999,0.5709333333333333,0,18,18,0,6.251074768925946e-09,,0
183552,3,1,0.3333083333333333,0.6586,0,18,18,0,6.251074768925946e-09,,0
183555,36,5,232.77103857142856,5411.0170333333335,0,18,10,0,6.251074768925946e-09,,0
183558,49,9,563.6204423611111,9986.916716666668,0,18,13,1,6.251074768925946e-09,,0
183561,7,2,143.48415277777778,858.5637499999999,0,18,9,0,6.251074768925946e-09,,0
183564,51,10,909.923189,16693.670983333333,3,18,9,1,6.251074768925946e-09,,0
183567,6,2,0.47307,0.9352333333333332,0,19,19,0,6.251074768925946e-09,,0
183570,12,2,4001.928451515152,30152.293416666667,4,19,9,1,6.251074768925946e-09,,0
183573,3,1,0.2951083333333333,0.5857333333333333,0,19,19,0,6.251074768925946e-09,,0
183576,3,1,0.0196083333333333,0.0347833333333333,0,19,19,0,6.251074768925946e-09,,0
183579,40,6,724.2307081196578,12567.971333333331,6,19,10,1,6.251074768925946e-09,,0
183582,11,2,113.37865166666664,794.7149499999999,0,20,14,0,6.251074768925946e-09,,0
183585,17,4,177.77646979166664,1538.42335,0,20,19,0,6.251074768925946e-09,,0
183588,49,8,1066.1044788194445,19619.025133333333,14,20,9,1,6.251074768925946e-09,,0
183591,3,1,0.2595083333333333,0.5155,0,20,20,0,6.251074768925946e-09,,0
183594,48,8,355.79494255319133,9938.398966666666,0,20,11,0,6.251074768925946e-09,,0
183597,6,2,185.90427,922.2467333333332,0,20,12,0,6.251074768925946e-09,,0
183600,26,4,503.1048013333334,10159.5308,0,21,14,0,6.251074768925946e-09,,0
183603,26,6,1756.855274,28818.91546666667,8,21,9,1,6.251074768925946e-09,,0
183606,74,12,509.6554700913242,11656.793166666666,2,21,17,1,6.251074768925946e-09,,0
183609,43,4,295.4283488095238,9578.78865,0,21,12,0,6.251074768925946e-09,,0
183612,3,1,0.4030833333333333,0.8010333333333333,0,21,21,0,6.251074768925946e-09,,0
183619,41,8,534.5867416666667,9875.0732,6,22,18,1,6.251074768925946e-09,,0
183622,59,13,1403.135211494253,14590.828066666669,4,22,10,1,6.251074768925946e-09,,0
183625,14,3,99.86111025641026,873.6984666666667,0,22,20,0,6.251074768925946e-09,,0
183628,8,2,131.1541642857143,873.8181333333334,0,22,13,0,6.251074768925946e-09,,0
183631,9,2,85.60251458333335,669.9103666666667,0,22,10,0,6.251074768925946e-09,,0
183634,6,2,176.40152999999998,879.29365,0,22,13,0,6.251074768925946e-09,,0
183637,3,1,0.3132916666666667,0.62085,0,22,22,0,6.251074768925946e-09,,0
183640,12,3,116.40773787878788,873.6327833333332,0,22,20,0,6.251074768925946e-09,,0
183643,34,5,330.702794949495,7380.293416666666,0,23,13,0,6.251074768925946e-09,,0
183646,10,3,108.0189537037037,861.0612,0,23,15,0,6.251074768925946e-09,,0
183649,3,1,0.3069916666666667,0.6094,0,23,23,0,6.251074768925946e-09,,0
183652,10,3,90.13295185185184,683.0641833333334,0,0,13,0,6.251074768925946e-09,,0
183655,31,6,660.6296594444444,12548.901466666666,2,0,18,0,6.251074768925946e-09,,0
183658,3,1,0.3655,0.7244333333333334,0,1,1,0,6.251074768925946e-09,,0
183661,10,3,80.29974814814815,584.0611833333334,0,3,16,0,6.251074768925946e-09,,0
183679,49,9,455.0576836805555,10001.885233333333,0,6,10,1,6.251074768925946e-09,,0
183682,20,4,859.3320807017544,12036.77765,0,7,15,0,6.251074768925946e-09,,0
183685,3,1,0.2429416666666667,0.4820333333333333,0,8,8,0,6.251074768925946e-09,,0
183688,21,5,323.3525725,3414.5088333333333,2,8,20,0,6.251074768925946e-09,,0
183691,12,3,38.596856060606065,283.02900000000005,0,9,16,0,6.251074768925946e-09,,0
183694,3,1,0.397225,0.7928666666666667,0,9,9,0,6.251074768925946e-09,,0
183697,11,2,165.38222666666667,1303.3222666666666,0,9,13,0,6.251074768925946e-09,,0
183700,20,3,93.70599649122808,1659.8150500000002,0,9,15,0,6.251074768925946e-09,,0
183703,26,6,818.9938613333334,11998.977516666666,0,9,14,1,6.251074768925946e-09,,0
183706,30,6,646.0077195402298,8850.364083333332,2,9,9,0,6.251074768925946e-09,,0
183709,25,3,255.74342083333335,6096.6042166666675,0,9,16,0,6.251074768925946e-09,,0
183712,6,2,10.390183333333333,34.54043333333333,0,9,10,0,6.251074768925946e-09,,0
183715,9,2,24.208941666666668,135.20625,0,9,13,0,6.251074768925946e-09,,0
183718,16,3,419.67928000000006,6210.802816666666,0,10,19,0,6.251074768925946e-09,,0
183721,60,8,176.65138954802262,5752.4181,0,10,15,0,6.251074768925946e-09,,0
183724,3,1,0.329325,0.6549333333333334,0,10,10,0,6.251074768925946e-09,,0
183727,3,1,0.3581416666666667,0.7142666666666667,0,10,10,0,6.251074768925946e-09,,0
183730,44,12,637.7047930232559,12962.283516666668,2,10,11,1,6.251074768925946e-09,,0
183733,24,4,513.8896036231885,9950.84675,0,10,15,0,6.251074768925946e-09,,0
183736,22,2,0.8649857142857142,10.935933333333333,0,10,10,0,6.251074768925946e-09,,0
183739,8,2,1.987530952380952,5.785533333333333,0,10,10,0,6.251074768925946e-09,,0
183742,3,1,0.3071416666666666,0.6122666666666666,0,10,10,0,6.251074768925946e-09,,0
183745,22,7,303.51723095238094,3037.2100833333334,2,10,21,0,6.251074768925946e-09,,0
183748,3,1,0.4232166666666666,0.8440166666666666,0,10,10,0,6.251074768925946e-09,,0
183751,3,1,0.3489916666666666,0.6945,0,10,10,0,6.251074768925946e-09,,0
183754,11,2,24.441525,107.15976666666668,0,10,14,0,6.251074768925946e-09,,0
183757,18,3,768.0249647058822,12932.768583333333,4,10,12,0,6.251074768925946e-09,,0
183760,10,2,23.936548148148145,148.73684999999998,0,11,14,0,6.251074768925946e-09,,0
183763,3,1,0.4289333333333333,0.8544166666666667,0,11,11,0,6.251074768925946e-09,,0
183766,3,1,0.3228666666666666,0.6413666666666666,0,11,11,0,6.251074768925946e-09,,0
183769,3,1,0.34415,0.6844666666666667,0,11,11,0,6.251074768925946e-09,,0
183772,3,1,0.337175,0.6726,0,11,11,0,6.251074768925946e-09,,0
183775,6,2,34.06847,167.84345,0,11,14,0,6.251074768925946e-09,,0
183778,3,1,0.4612833333333333,0.9193666666666668,0,11,11,0,6.251074768925946e-09,,0
183781,3,1,0.3539833333333333,0.7034833333333333,0,11,11,0,6.251074768925946e-09,,0
183784,35,6,809.8938519607843,11953.36065,0,12,15,1,6.251074768925946e-09,,0
183787,10,3,43.107840740740734,223.9379,0,12,18,0,6.251074768925946e-09,,0
183790,39,7,525.3355622807017,11707.328583333332,2,12,8,0,6.251074768925946e-09,,0
183793,3,1,0.4206666666666667,0.8398,0,12,12,0,6.251074768925946e-09,,0
183796,3,1,0.436,0.8689666666666667,0,12,12,0,6.251074768925946e-09,,0
183799,3,1,0.319425,0.6299166666666667,0,12,12,0,6.251074768925946e-09,,0
183802,3,1,0.3436583333333333,0.68375,0,12,13,0,6.251074768925946e-09,,0
183805,36,9,1268.9406971428573,17293.6531,14,13,9,1,6.251074768925946e-09,,0
183808,8,3,16.9172,110.49733333333332,0,13,15,0,6.251074768925946e-09,,0
183811,3,1,0.3304416666666666,0.65865,0,13,13,0,6.251074768925946e-09,,0
183814,6,2,21.692706666666663,106.54546666666668,0,13,15,0,6.251074768925946e-09,,0
183817,8,2,16.713409523809524,107.34228333333334,0,13,15,0,6.251074768925946e-09,,0
183820,35,7,1348.302878921569,17023.454716666667,6,13,9,1,6.251074768925946e-09,,0
183823,3,1,0.4785916666666667,0.9554833333333334,0,13,13,0,6.251074768925946e-09,,0
183826,8,2,17.21566904761905,107.35961666666668,0,13,15,0,6.251074768925946e-09,,0
183829,3,1,0.3725083333333333,0.7424833333333333,0,13,13,0,6.251074768925946e-09,,0
183832,3,1,0.0226083333333333,0.04255,0,13,13,0,6.251074768925946e-09,,0
183835,6,2,22.645153333333333,111.24223333333332,0,13,15,0,6.251074768925946e-09,,0
183838,3,1,0.2755333333333334,0.5494666666666668,0,13,13,0,6.251074768925946e-09,,0
183841,6,2,23.166410000000003,112.79691666666666,0,13,15,0,6.251074768925946e-09,,0
183844,27,5,392.2103737179487,9594.989133333333,0,13,15,0,6.251074768925946e-09,,0
183847,3,1,0.506325,1.0085666666666666,0,13,13,0,6.251074768925946e-09,,0
183850,3,1,0.4236833333333333,0.8449333333333333,0,13,13,0,6.251074768925946e-09,,0
183853,28,4,629.9277592592591,7259.070883333334,2,13,8,0,6.251074768925946e-09,,0
183856,20,5,150.21514210526317,1103.0272166666666,7,13,12,0,6.251074768925946e-09,,0
183859,3,1,0.36595,0.7291166666666666,0,13,13,0,6.251074768925946e-09,,0
183862,31,7,333.574915,7061.377233333334,0,13,12,0,6.251074768925946e-09,,0
183865,14,4,92.44083846153848,787.2722166666666,0,13,9,0,6.251074768925946e-09,,0
183868,3,1,0.2953916666666666,0.5891,0,13,13,0,6.251074768925946e-09,,0
183871,3,1,0.3234333333333333,0.6444833333333333,0,13,13,0,6.251074768925946e-09,,0
183874,6,2,22.1349,108.41985,0,13,15,0,6.251074768925946e-09,,0
183877,6,2,22.40410333333333,107.54788333333332,0,13,15,0,6.251074768925946e-09,,0
183880,6,2,21.002573333333338,101.99631666666669,0,13,15,0,6.251074768925946e-09,,0
183883,7,2,19.763041666666663,108.62403333333332,0,13,15,0,6.251074768925946e-09,,0
183886,3,1,0.2547833333333333,0.5077333333333333,0,13,13,0,6.251074768925946e-09,,0
183889,6,2,20.24874666666667,100.11128333333332,0,13,15,0,6.251074768925946e-09,,0
183892,12,3,36.96577575757576,254.8696,0,13,20,0,6.251074768925946e-09,,0
183895,3,1,0.5503916666666667,1.0965333333333334,0,13,13,0,6.251074768925946e-09,,0
183898,3,1,0.3749916666666666,0.7482333333333333,0,13,13,0,6.251074768925946e-09,,0
183901,3,1,0.3170416666666667,0.6324500000000001,0,13,13,0,6.251074768925946e-09,,0
183904,6,2,19.50485,95.53425,0,13,15,0,6.251074768925946e-09,,0
183907,3,1,0.2834166666666667,0.5650666666666667,0,13,13,0,6.251074768925946e-09,,0
183910,28,6,750.2065777777776,11507.056316666663,2,13,15,0,6.251074768925946e-09,,0
183913,3,1,0.3689916666666666,0.7361833333333333,0,13,13,0,6.251074768925946e-09,,0
183916,64,12,955.5779084656084,17258.51075,6,13,9,1,6.251074768925946e-09,,0
183919,10,2,3.267337037037037,26.965666666666667,0,13,14,0,6.251074768925946e-09,,0
183922,3,1,0.369225,0.7366833333333334,0,13,13,0,6.251074768925946e-09,,0
183925,3,1,0.3251833333333333,0.6490666666666667,0,13,13,0,6.251074768925946e-09,,0
183928,3,1,0.2949916666666666,0.5882833333333333,0,13,13,0,6.251074768925946e-09,,0
183931,10,3,46.82936296296296,303.33445,0,13,21,0,6.251074768925946e-09,,0
183934,3,1,0.396875,0.7915666666666666,0,14,14,0,6.251074768925946e-09,,0
183937,3,1,0.3249916666666667,0.648,0,14,14,0,6.251074768925946e-09,,0
183940,3,1,0.327075,0.6519333333333334,0,14,14,0,6.251074768925946e-09,,0
183943,20,5,373.28954298245617,3003.634,6,14,12,0,6.251074768925946e-09,,0
183946,3,1,0.4934583333333334,0.98535,0,14,14,0,6.251074768925946e-09,,0
183949,3,1,0.2909,0.5800666666666667,0,14,14,0,6.251074768925946e-09,,0
183952,3,1,0.3913,0.7800166666666667,0,14,14,0,6.251074768925946e-09,,0
183955,6,2,19.09865333333333,92.76398333333331,0,14,15,0,6.251074768925946e-09,,0
183958,3,1,0.30505,0.6073500000000001,0,14,14,0,6.251074768925946e-09,,0
183961,6,2,17.81541,87.44265,0,14,15,0,6.251074768925946e-09,,0
183964,6,2,17.183429999999998,83.38276666666667,0,14,15,0,6.251074768925946e-09,,0
183967,6,2,16.274656666666665,79.42046666666667,0,14,15,0,6.251074768925946e-09,,0
183970,3,1,0.4678916666666666,0.9332666666666668,0,14,14,0,6.251074768925946e-09,,0
183973,6,2,17.301293333333334,83.866,0,14,15,0,6.251074768925946e-09,,0
183976,6,2,17.14101,83.59913333333334,0,14,15,0,6.251074768925946e-09,,0
183979,33,6,1385.0503807291666,17314.96615,7,14,9,1,6.251074768925946e-09,,0
183982,6,2,15.99966,78.89478333333334,0,14,15,0,6.251074768925946e-09,,0
183985,37,11,356.65457222222227,4199.115466666667,7,14,12,0,6.251074768925946e-09,,0
183988,3,1,0.3377749999999999,0.6720666666666666,0,14,14,0,6.251074768925946e-09,,0
183991,3,1,0.333775,0.6640166666666667,0,14,14,0,6.251074768925946e-09,,0
183994,79,13,494.42575897435904,10353.062199999998,8,14,9,1,6.251074768925946e-09,,0
